date,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M
2023-05-12,0.01,32.45,39.81,26.14,60.04,2.26
2023-05-13,0.0,32.42,39.8,26.13,60.07,2.54
2023-05-14,0.0,31.72,38.33,26.69,57.72,2.62
2023-05-15,0.01,31.18,37.31,25.97,61.62,2.69
2023-05-16,0.03,31.02,36.46,26.88,65.04,2.84
2023-05-17,0.02,31.6,38.84,26.56,60.33,2.86
2023-05-18,0.01,31.76,39.3,26.2,58.1,2.65
2023-05-19,0.01,31.92,39.22,25.95,57.49,2.53
2023-05-20,0.03,31.27,38.01,26.59,62.41,2.41
2023-05-21,0.16,31.34,38.22,26.48,60.68,2.55
2023-05-22,0.27,31.53,38.9,26.1,56.71,2.56
2023-05-23,0.03,31.64,39.66,25.56,54.86,2.51
2023-05-24,0.12,31.24,38.1,25.96,56.89,2.79
2023-05-25,0.34,30.8,36.87,26.65,59.97,3.19
2023-05-26,2.23,30.95,36.21,27.45,60.81,3.38
2023-05-27,0.77,30.62,35.83,26.56,59.99,3.32
2023-05-28,0.57,31.19,37.02,27.39,61.24,3.07
2023-05-29,0.86,31.68,38.78,26.81,61.37,2.76
2023-05-30,1.41,32.15,39.42,26.08,57.32,2.55
2023-05-31,0.46,32.29,38.63,27.44,57.47,2.19
2023-06-01,0.45,31.81,38.96,26.49,58.43,2.62
2023-06-02,0.99,30.79,36.81,26.81,63.41,2.93
2023-06-03,1.59,30.26,34.5,27.17,68.69,2.56
2023-06-04,3.67,30.3,34.55,27.51,70.22,2.32
2023-06-05,2.68,29.85,34.6,26.57,71.39,2.2
2023-06-06,0.2,30.8,36.24,26.79,67.22,2.37
2023-06-07,0.18,30.67,35.67,26.91,67.33,2.4
2023-06-08,0.13,31.32,36.46,27.39,66.31,2.17
2023-06-09,2.95,30.84,34.48,27.56,70.11,3.08
2023-06-10,3.67,30.89,35.56,27.97,70.06,4.54
2023-06-11,0.67,31.08,36.01,27.56,65.9,5.84
2023-06-12,6.14,31.06,35.92,27.24,65.33,6.66
2023-06-13,2.62,30.41,34.84,26.95,68.85,6.0
2023-06-14,10.22,30.44,35.18,27.21,69.54,6.02
2023-06-15,3.32,30.3,34.6,27.39,71.44,6.1
2023-06-16,2.52,30.27,34.28,27.58,73.47,6.65
2023-06-17,1.75,29.98,33.97,27.42,74.15,5.52
2023-06-18,0.6,29.82,33.88,27.11,74.36,4.35
2023-06-19,0.3,29.93,34.75,26.75,73.52,3.66
2023-06-20,0.37,30.1,34.62,26.92,73.31,3.57
2023-06-21,0.38,29.99,34.37,27.09,72.87,3.22
2023-06-22,1.49,29.93,34.4,26.93,73.01,3.14
2023-06-23,2.76,29.89,34.96,26.5,72.31,3.13
2023-06-24,55.03,28.09,30.7,26.31,84.46,2.91
2023-06-25,48.76,27.97,31.28,25.78,84.09,2.38
2023-06-26,60.95,27.25,29.55,25.39,84.99,2.78
2023-06-27,64.05,26.25,28.0,24.68,87.71,2.44
2023-06-28,55.61,27.11,29.6,25.1,87.84,4.65
2023-06-29,20.18,26.83,28.98,25.39,84.97,4.41
2023-06-30,98.85,26.79,28.48,25.21,90.88,4.57
2023-07-01,37.16,27.0,28.78,25.63,89.98,4.56
2023-07-02,26.88,27.56,29.64,26.07,88.65,4.26
2023-07-03,40.78,27.63,29.48,26.14,89.9,3.67
2023-07-04,33.35,27.26,29.19,26.03,91.89,3.1
2023-07-05,18.17,27.05,29.75,25.48,90.24,3.16
2023-07-06,41.31,26.59,28.2,24.99,91.41,3.2
2023-07-07,58.42,27.11,28.44,26.22,93.43,5.05
2023-07-08,24.86,27.09,28.92,25.8,89.74,5.24
2023-07-09,13.56,26.84,28.89,25.45,89.38,4.74
2023-07-10,6.49,26.98,29.06,25.36,88.89,3.84
2023-07-11,5.06,26.95,29.17,24.83,88.96,3.35
2023-07-12,8.38,27.05,29.16,25.44,89.6,2.71
2023-07-13,23.03,27.02,29.36,25.05,89.12,2.72
2023-07-14,30.68,27.05,29.01,25.61,90.31,3.24
2023-07-15,14.66,27.03,29.19,25.35,89.76,3.57
2023-07-16,25.31,26.84,28.96,25.58,91.59,3.47
2023-07-17,52.73,26.91,28.86,25.5,90.12,4.04
2023-07-18,129.54,26.62,28.32,25.75,92.45,4.93
2023-07-19,136.7,26.36,27.71,25.46,92.73,5.12
2023-07-20,63.91,26.23,27.82,25.0,92.97,5.14
2023-07-21,78.36,25.9,27.56,24.5,93.01,4.13
2023-07-22,60.22,25.89,26.92,25.02,93.97,4.33
2023-07-23,48.71,26.51,28.19,25.07,92.77,5.0
2023-07-24,61.74,26.58,28.33,25.39,92.2,4.78
2023-07-25,60.93,26.07,27.15,25.3,93.85,3.85
2023-07-26,112.09,26.16,27.43,25.19,93.55,4.15
2023-07-27,80.52,26.18,27.33,25.28,93.2,4.55
2023-07-28,52.54,26.27,27.98,25.14,92.03,4.47
2023-07-29,25.27,26.31,28.25,24.77,90.8,4.34
2023-07-30,18.35,26.2,28.11,25.02,91.69,4.23
2023-07-31,15.75,26.45,28.46,25.21,91.64,4.5
2023-08-01,16.14,26.35,28.12,25.22,91.56,4.71
2023-08-02,7.61,26.03,27.8,25.0,91.66,4.44
2023-08-03,5.84,26.02,27.83,24.65,90.48,4.27
2023-08-04,13.43,26.36,28.35,24.97,90.24,4.51
2023-08-05,8.19,26.13,28.23,24.65,90.23,4.05
2023-08-06,5.59,26.06,28.33,24.44,89.87,4.22
2023-08-07,3.39,25.96,27.77,24.58,89.58,4.09
2023-08-08,4.73,26.17,28.6,24.81,89.06,3.98
2023-08-09,5.86,26.12,28.23,24.58,90.39,3.16
2023-08-10,9.57,26.0,27.95,24.37,90.12,2.91
2023-08-11,4.05,26.32,29.15,24.14,87.94,2.83
2023-08-12,4.83,26.13,28.79,24.01,87.7,3.1
2023-08-13,5.99,25.74,27.89,24.35,89.2,3.28
2023-08-14,2.91,25.92,28.54,24.32,88.41,3.33
2023-08-15,2.44,26.09,28.85,24.12,87.29,3.09
2023-08-16,3.93,26.13,29.15,24.06,87.73,2.77
2023-08-17,2.77,26.2,29.38,23.76,87.82,2.83
2023-08-18,2.64,26.09,28.58,24.3,88.29,3.02
2023-08-19,6.83,26.44,29.43,24.45,88.07,3.34
2023-08-20,8.01,26.32,28.94,24.33,88.64,3.28
2023-08-21,4.27,26.13,29.11,23.7,87.58,2.65
2023-08-22,9.25,26.19,29.09,23.95,88.66,2.67
2023-08-23,6.84,26.32,28.82,24.11,89.56,2.79
2023-08-24,12.16,26.7,29.25,24.61,89.74,3.17
2023-08-25,17.75,26.95,29.55,25.04,89.63,3.3
2023-08-26,19.21,26.81,29.23,25.13,89.06,3.4
2023-08-27,18.6,26.79,29.77,24.87,88.54,3.14
2023-08-28,10.12,26.22,28.97,24.24,90.29,2.52
2023-08-29,1.43,26.37,29.76,23.66,87.35,1.97
2023-08-30,0.25,26.58,30.14,23.85,85.33,1.52
2023-08-31,0.28,26.63,30.79,23.45,86.41,1.56
2023-09-01,10.61,26.94,31.14,24.02,87.1,1.72
2023-09-02,23.17,25.86,28.07,24.3,90.45,2.04
2023-09-03,3.75,26.19,29.5,23.78,87.68,2.02
2023-09-04,1.19,26.06,29.39,23.92,87.53,2.26
2023-09-05,0.67,26.16,29.76,23.55,86.33,2.06
2023-09-06,3.23,26.25,29.32,23.53,88.92,2.57
2023-09-07,69.38,25.75,26.71,25.05,92.71,3.45
2023-09-08,66.91,26.26,27.26,25.34,92.93,3.88
2023-09-09,14.62,26.76,28.63,25.42,91.55,3.31
2023-09-10,5.8,27.02,29.45,25.46,90.72,2.85
2023-09-11,3.58,26.87,29.76,24.99,89.74,3.02
2023-09-12,1.38,26.54,29.56,24.14,88.44,2.43
2023-09-13,4.79,26.31,29.21,24.05,88.64,2.43
2023-09-14,6.99,26.48,29.35,24.03,87.4,1.78
2023-09-15,2.06,26.66,29.39,24.41,88.49,1.89
2023-09-16,7.68,26.63,28.64,25.42,91.14,2.81
2023-09-17,9.28,27.13,29.61,25.46,89.42,3.51
2023-09-18,16.68,27.14,29.82,25.41,89.08,3.83
2023-09-19,12.85,27.13,29.72,25.44,88.69,3.61
2023-09-20,18.3,27.19,29.81,25.39,90.8,3.28
2023-09-21,31.49,26.93,29.34,25.49,92.2,2.04
2023-09-22,17.51,26.7,29.09,24.87,91.06,1.62
2023-09-23,32.05,26.13,27.98,24.87,93.22,1.75
2023-09-24,13.16,25.92,28.45,24.33,91.28,1.81
2023-09-25,14.84,26.02,28.93,24.01,91.69,1.92
2023-09-26,19.45,26.09,28.26,24.54,91.69,1.61
2023-09-27,20.73,26.76,29.29,24.85,91.89,2.14
2023-09-28,17.43,27.18,30.13,24.91,90.49,1.92
2023-09-29,16.05,27.71,31.26,25.05,86.97,1.93
2023-09-30,18.01,27.24,30.4,24.69,90.18,2.11
2023-10-01,13.51,26.72,29.04,25.13,92.56,2.23
2023-10-02,10.45,26.33,29.21,24.33,88.89,1.79
2023-10-03,0.01,26.24,29.64,23.78,85.85,1.32
2023-10-04,0.0,26.26,30.29,23.57,86.57,1.39
2023-10-05,0.01,25.82,30.08,22.3,87.03,1.56
2023-10-06,0.04,26.09,30.44,23.02,85.84,1.39
2023-10-07,0.0,26.49,31.09,22.92,86.21,1.51
2023-10-08,0.0,27.15,32.43,22.79,83.12,1.47
2023-10-09,0.0,26.84,31.61,23.0,82.8,1.64
2023-10-10,0.0,25.99,31.13,21.9,83.43,1.95
2023-10-11,0.0,26.17,31.61,21.63,81.64,1.58
2023-10-12,0.0,27.44,33.29,22.79,77.74,1.43
2023-10-13,0.05,27.74,33.61,22.69,76.37,1.69
2023-10-14,0.08,27.78,33.26,22.69,72.26,1.29
2023-10-15,0.21,27.44,32.98,22.84,77.19,1.4
2023-10-16,0.4,27.76,32.69,23.45,76.57,1.38
2023-10-17,0.45,27.63,32.95,23.04,75.47,1.3
2023-10-18,0.04,26.96,32.58,22.49,77.28,2.0
2023-10-19,0.01,27.04,32.98,21.96,75.36,1.66
2023-10-20,0.02,27.72,32.63,23.0,74.32,1.53
2023-10-21,0.01,27.46,32.24,22.95,76.12,1.77
2023-10-22,0.05,27.48,32.25,23.34,77.2,1.51
2023-10-23,0.0,26.83,32.76,21.98,73.63,1.68
2023-10-24,0.0,26.68,32.35,22.33,73.59,1.79
2023-10-25,0.0,25.92,32.32,20.86,71.17,2.15
2023-10-26,0.0,25.32,31.85,19.84,65.69,2.56
2023-10-27,0.0,24.73,31.81,18.73,64.9,2.25
2023-10-28,0.0,25.12,32.3,18.75,64.73,2.02
2023-10-29,0.0,25.26,32.69,18.63,63.93,1.77
2023-10-30,0.0,25.0,32.31,19.09,65.25,2.34
2023-10-31,0.0,24.78,31.68,18.56,67.0,2.27
2023-11-01,0.0,24.59,31.66,18.94,70.12,2.23
2023-11-02,0.0,24.93,31.66,18.97,69.93,2.03
2023-11-03,0.0,25.31,32.47,19.61,69.14,2.14
2023-11-04,0.0,25.78,33.43,19.06,66.62,2.55
2023-11-05,0.01,26.29,32.35,21.17,72.09,2.37
2023-11-06,0.01,25.16,31.15,20.61,71.9,2.7
2023-11-07,0.0,25.66,31.82,20.66,76.32,2.05
2023-11-08,3.53,26.07,30.69,22.27,81.78,1.92
2023-11-09,0.72,26.56,30.42,23.35,82.13,1.23
2023-11-10,11.2,25.68,28.39,24.04,86.64,1.77
2023-11-11,1.33,26.08,32.13,21.78,74.28,2.17
2023-11-12,0.0,25.8,32.75,20.97,70.49,2.65
2023-11-13,0.0,24.98,32.04,19.54,70.54,2.46
2023-11-14,0.0,24.93,32.08,19.9,67.93,1.8
2023-11-15,0.0,24.24,31.52,18.25,68.0,1.79
2023-11-16,0.0,24.22,31.51,18.38,66.02,1.99
2023-11-17,0.0,23.92,31.31,17.79,66.33,2.22
2023-11-18,0.0,24.09,31.51,18.32,68.25,1.87
2023-11-19,0.0,25.35,31.79,19.96,72.54,1.64
2023-11-20,0.0,26.39,32.63,21.37,70.45,2.01
2023-11-21,0.0,25.02,31.71,19.76,69.59,2.21
2023-11-22,0.0,23.82,30.78,18.47,67.69,2.37
2023-11-23,0.0,24.2,31.16,18.13,68.09,1.98
2023-11-24,0.01,26.14,31.88,20.66,72.67,2.09
2023-11-25,1.59,26.83,32.55,21.76,70.86,2.25
2023-11-26,6.62,25.79,30.24,22.65,82.77,2.38
2023-11-27,5.52,25.65,29.49,22.69,84.42,1.55
2023-11-28,0.08,24.31,28.87,21.11,83.86,1.39
2023-11-29,0.0,23.3,28.52,19.39,81.23,1.3
2023-11-30,0.08,23.86,29.72,19.74,82.04,1.34
2023-12-01,0.09,23.68,29.49,19.72,83.39,1.29
2023-12-02,0.04,24.91,31.28,19.42,78.83,1.68
2023-12-03,0.0,25.47,31.68,21.47,75.05,2.09
2023-12-04,0.02,26.11,32.13,21.59,75.79,1.86
2023-12-05,0.0,25.52,31.54,20.77,71.85,1.93
2023-12-06,0.0,24.57,29.59,20.05,72.12,2.48
2023-12-07,0.01,24.46,29.8,20.13,73.0,1.76
2023-12-08,0.0,24.19,30.52,18.93,73.51,1.86
2023-12-09,0.0,24.72,31.59,18.75,68.87,1.55
2023-12-10,0.0,24.51,31.49,19.04,71.24,1.75
2023-12-11,0.0,24.28,30.9,19.17,71.95,1.39
2023-12-12,0.0,23.46,30.25,18.03,70.28,1.38
2023-12-13,0.0,23.86,31.12,17.63,67.11,1.4
2023-12-14,0.0,24.02,30.88,18.46,63.28,2.53
2023-12-15,0.0,23.45,30.38,17.58,59.93,2.44
2023-12-16,0.0,22.55,30.23,15.95,60.77,1.47
2023-12-17,0.05,23.55,30.81,17.54,67.15,2.27
2023-12-18,0.33,23.24,28.79,19.71,64.3,3.95
2023-12-19,0.0,23.03,29.51,19.31,60.35,3.73
2023-12-20,0.0,21.87,28.16,17.32,58.44,2.82
2023-12-21,0.0,21.79,27.37,17.83,58.9,2.61
2023-12-22,0.0,23.51,30.83,18.33,52.96,1.74
2023-12-23,0.0,24.49,33.67,18.21,54.41,1.76
2023-12-24,0.0,24.22,33.48,17.5,53.66,2.5
2023-12-25,0.0,24.49,34.44,17.84,53.31,2.55
2023-12-26,0.0,24.08,33.73,17.77,54.22,2.24
2023-12-27,0.0,24.13,33.22,17.51,57.23,2.25
2023-12-28,0.0,24.29,33.18,17.73,58.23,2.2
2023-12-29,0.0,25.22,33.81,18.51,54.61,1.74
2023-12-30,0.0,24.94,33.54,18.73,59.36,2.01
2023-12-31,0.0,25.07,33.56,18.65,58.35,1.78
2024-01-01,0.0,24.68,32.8,18.83,60.93,1.64
2024-01-02,0.0,24.09,32.39,18.17,59.98,1.64
2024-01-03,0.0,23.56,31.84,17.7,58.83,1.92
2024-01-04,0.0,22.72,30.19,17.74,56.52,1.58
2024-01-05,0.0,21.44,29.32,15.48,58.2,1.61
2024-01-06,0.0,23.06,32.18,16.18,59.31,2.19
2024-01-07,0.02,24.34,31.75,18.75,66.73,2.28
2024-01-08,0.05,26.04,33.74,20.81,59.62,2.63
2024-01-09,0.98,25.73,32.4,21.12,64.74,2.21
2024-01-10,0.02,25.92,32.22,20.29,61.47,1.91
2024-01-11,0.0,26.68,33.9,21.16,60.29,1.79
2024-01-12,0.0,26.46,34.97,20.36,54.63,2.44
2024-01-13,0.0,26.0,34.47,20.05,56.25,2.24
2024-01-14,0.0,24.57,32.99,18.51,51.18,2.31
2024-01-15,0.0,22.46,31.48,15.99,46.99,2.28
2024-01-16,0.0,21.47,30.62,14.44,50.53,1.63
2024-01-17,0.0,21.76,29.29,15.56,59.44,1.48
2024-01-18,0.0,22.0,29.41,16.33,60.56,1.43
2024-01-19,0.0,22.18,30.46,15.24,54.63,1.66
2024-01-20,0.0,22.66,29.74,17.85,56.87,1.61
2024-01-21,0.0,22.93,32.55,15.05,50.56,1.77
2024-01-22,0.0,23.03,32.35,16.42,50.34,2.57
2024-01-23,0.0,21.87,31.41,14.75,42.88,2.68
2024-01-24,0.0,21.74,31.96,13.72,39.82,2.28
2024-01-25,0.0,22.39,32.85,13.91,38.69,2.4
2024-01-26,0.0,23.54,33.9,15.71,39.77,2.44
2024-01-27,0.0,24.88,34.96,17.78,41.99,1.87
2024-01-28,0.0,24.99,34.38,18.21,43.14,1.95
2024-01-29,0.0,24.95,34.21,18.09,41.04,1.99
2024-01-30,0.0,24.42,33.18,18.03,42.87,1.99
2024-01-31,0.0,24.11,32.36,18.14,50.28,1.73
2024-02-01,0.04,23.02,30.33,16.97,62.49,1.81
2024-02-02,0.0,23.82,32.46,16.68,58.78,2.07
2024-02-03,0.0,26.23,36.15,18.7,43.6,2.47
2024-02-04,0.0,27.23,36.59,20.45,43.02,2.04
2024-02-05,0.0,27.02,35.53,21.29,44.68,1.82
2024-02-06,0.0,26.68,36.01,19.8,45.82,1.77
2024-02-07,0.0,26.43,35.76,19.35,48.38,2.33
2024-02-08,0.0,26.32,36.82,18.53,41.94,2.43
2024-02-09,0.0,26.04,35.86,18.64,42.83,2.0
2024-02-10,0.0,25.17,34.62,18.07,39.59,2.16
2024-02-11,0.0,24.96,35.01,16.88,36.76,1.92
2024-02-12,0.0,25.42,34.81,18.09,39.34,1.74
2024-02-13,0.0,25.08,34.25,17.55,41.39,1.88
2024-02-14,0.0,25.71,35.96,17.9,32.14,2.63
2024-02-15,0.0,26.63,37.08,18.46,33.67,2.31
2024-02-16,0.0,28.04,37.5,21.15,41.09,2.32
2024-02-17,0.0,28.61,37.78,22.14,38.58,1.74
2024-02-18,0.0,28.23,37.12,21.91,38.04,1.56
2024-02-19,0.0,27.57,36.24,21.36,39.26,1.6
2024-02-20,0.0,26.05,34.35,19.21,55.65,2.15
2024-02-21,0.0,25.18,32.6,19.9,67.66,2.1
2024-02-22,0.0,25.0,32.91,20.06,65.1,2.08
2024-02-23,0.0,24.63,33.49,17.84,54.44,2.11
2024-02-24,0.0,24.68,34.73,16.81,28.2,2.57
2024-02-25,0.0,25.28,36.44,15.55,21.75,2.36
2024-02-26,0.0,28.0,38.04,19.64,31.49,2.17
2024-02-27,0.01,29.1,37.33,23.68,36.8,1.86
2024-02-28,0.0,30.16,39.29,23.13,39.52,2.22
2024-02-29,0.18,30.79,40.05,23.13,40.75,1.89
2024-03-01,0.95,30.23,38.31,25.11,51.93,1.73
2024-03-02,0.37,27.82,34.93,23.01,60.91,2.46
2024-03-03,0.09,25.06,30.41,20.08,63.04,3.19
2024-03-04,0.0,24.15,32.61,17.67,45.96,2.32
2024-03-05,0.0,24.8,35.13,16.1,31.66,2.1
2024-03-06,0.0,25.53,34.49,18.53,29.34,1.91
2024-03-07,0.0,27.12,37.65,17.86,32.64,2.55
2024-03-08,0.0,28.4,38.15,20.27,29.81,2.92
2024-03-09,0.0,28.74,38.82,20.4,29.07,2.44
2024-03-10,0.0,28.33,38.0,20.17,31.3,2.01
2024-03-11,0.02,28.96,39.31,20.65,33.83,2.39
2024-03-12,0.03,28.98,38.82,21.37,42.17,2.4
2024-03-13,0.0,27.69,36.51,21.02,54.48,2.45
2024-03-14,0.0,26.78,35.59,20.5,53.52,2.36
2024-03-15,0.0,25.92,34.75,19.07,50.69,1.91
2024-03-16,0.0,26.32,34.82,19.8,46.77,1.81
2024-03-17,0.0,27.28,36.04,20.45,47.09,1.67
2024-03-18,0.0,27.84,36.71,21.17,50.8,1.75
2024-03-19,0.08,28.27,37.48,20.95,53.7,2.26
2024-03-20,0.02,29.79,40.65,20.08,29.75,2.58
2024-03-21,0.01,30.21,40.15,22.09,22.3,2.28
2024-03-22,0.1,29.91,39.41,23.43,37.13,1.74
2024-03-23,0.02,29.45,38.39,21.74,45.86,2.23
2024-03-24,0.0,29.98,39.08,23.02,49.81,2.04
2024-03-25,0.01,30.2,39.93,22.86,50.83,2.21
2024-03-26,0.02,30.35,40.59,23.15,55.7,1.8
2024-03-27,0.06,30.76,40.74,24.59,56.82,1.9
2024-03-28,0.03,30.72,39.67,24.77,56.87,1.9
2024-03-29,0.25,31.67,39.65,25.59,52.97,2.03
2024-03-30,0.01,31.01,40.13,24.45,53.24,2.35
2024-03-31,0.01,31.52,39.75,25.14,46.06,2.36
2024-04-01,0.0,30.76,39.26,24.42,45.94,2.32
2024-04-02,0.0,30.07,39.27,23.28,47.34,2.05
2024-04-03,0.0,30.32,39.57,23.57,48.47,1.96
2024-04-04,0.0,30.61,40.1,22.9,48.91,2.44
2024-04-05,0.19,31.18,40.47,24.02,53.18,2.5
2024-04-06,0.43,31.6,40.59,24.17,45.42,2.78
2024-04-07,0.0,30.77,39.51,24.79,48.07,2.55
2024-04-08,0.0,30.63,40.39,22.73,52.42,1.94
2024-04-09,0.01,30.93,39.92,24.34,53.32,1.7
2024-04-10,0.01,31.09,40.06,24.09,52.2,2.02
2024-04-11,0.01,31.32,40.84,23.64,46.27,2.08
2024-04-12,0.01,31.09,38.93,25.59,45.51,1.9
2024-04-13,0.0,29.92,38.19,23.91,50.14,1.96
2024-04-14,0.02,30.47,39.64,23.04,54.24,2.05
2024-04-15,0.02,33.32,43.01,25.27,50.75,2.25
2024-04-16,0.02,36.44,43.22,30.17,32.35,2.98
2024-04-17,0.01,35.49,43.41,29.41,35.53,2.32
2024-04-18,0.07,33.91,41.84,27.47,50.19,2.32
2024-04-19,0.05,33.06,39.78,28.13,50.15,2.86
2024-04-20,0.31,32.52,40.53,28.0,49.89,2.58
2024-04-21,0.77,31.63,38.4,26.63,49.78,2.96
2024-04-22,0.16,31.65,38.59,26.54,51.33,2.59
2024-04-23,0.0,31.49,39.32,25.0,50.13,2.51
2024-04-24,0.33,31.55,39.91,25.29,52.67,2.19
2024-04-25,0.21,32.35,40.94,26.22,50.83,2.29
2024-04-26,0.41,32.9,40.55,27.08,50.29,2.94
2024-04-27,0.22,33.98,43.04,26.64,47.74,2.5
2024-04-28,0.03,34.83,44.11,27.45,46.03,2.73
2024-04-29,0.01,34.4,43.21,27.57,41.45,2.95
2024-04-30,0.03,33.84,43.06,26.08,44.3,2.61
2024-05-01,0.0,32.15,40.28,26.16,48.07,2.42
2024-05-02,0.0,31.45,40.56,24.59,49.75,2.04
2024-05-03,0.0,30.95,39.41,23.84,50.19,2.28
2024-05-04,0.01,31.18,39.44,24.36,54.78,2.44
2024-05-05,0.04,32.39,40.86,26.17,56.44,2.75
2024-05-06,0.07,31.72,39.3,26.48,59.1,2.91
2024-05-07,0.06,31.68,39.5,26.22,60.87,2.71
2024-05-08,0.12,31.9,40.67,26.13,55.98,2.41
2024-05-09,0.1,31.33,39.29,25.5,58.65,2.4
2024-05-10,1.41,31.95,40.22,26.48,56.2,2.36
2024-05-11,4.43,32.5,40.45,26.9,53.35,2.65
2024-05-12,7.3,31.4,37.58,26.82,61.88,1.7
2024-05-13,3.05,32.3,39.44,27.09,58.66,1.53
2024-05-14,5.09,32.33,40.26,26.32,59.77,2.39
2024-05-15,8.77,32.26,38.95,26.88,61.98,1.56
2024-05-16,2.38,33.03,40.1,28.05,59.67,1.71
2024-05-17,1.55,32.1,37.52,28.08,64.63,1.66
2024-05-18,0.71,32.94,40.04,27.92,61.18,1.7
2024-05-19,0.86,33.15,40.47,28.15,58.77,1.92
2024-05-20,1.12,32.85,40.37,28.13,61.37,2.18
2024-05-21,0.76,32.49,39.31,28.33,64.86,2.38
2024-05-22,0.82,33.21,40.68,28.23,64.65,2.31
2024-05-23,0.19,33.46,40.08,28.74,58.74,2.31
2024-05-24,0.05,32.49,39.69,27.78,63.89,2.68
2024-05-25,0.13,31.72,37.26,27.99,63.88,3.32
2024-05-26,0.16,31.72,37.53,28.64,64.31,3.41
2024-05-27,0.05,31.81,36.98,28.57,64.38,3.84
2024-05-28,0.07,32.13,37.1,28.86,62.56,4.13
2024-05-29,0.19,31.96,36.73,28.92,66.32,3.87
2024-05-30,0.13,32.05,37.55,28.29,65.76,3.46
2024-05-31,0.11,32.31,38.53,27.76,64.91,3.05
2024-06-01,0.23,32.53,38.1,28.47,62.81,3.23
2024-06-02,0.29,32.38,38.26,28.69,59.97,2.81
2024-06-03,5.19,31.6,36.51,28.44,64.97,2.64
2024-06-04,7.05,30.87,35.38,28.21,72.2,2.02
2024-06-05,4.87,30.86,35.45,27.89,72.27,2.26
2024-06-06,2.85,31.05,36.18,27.94,69.4,2.48
2024-06-07,2.26,30.42,34.21,27.86,72.29,2.45
2024-06-08,23.64,29.23,32.65,26.87,78.47,2.49
2024-06-09,30.5,28.34,30.29,26.95,85.79,2.06
2024-06-10,20.5,28.59,31.67,26.55,80.76,2.14
2024-06-11,7.2,28.42,31.44,26.72,80.31,2.56
2024-06-12,5.78,29.08,32.44,26.59,80.52,2.93
2024-06-13,15.41,29.49,33.03,26.97,79.0,2.97
2024-06-14,14.07,29.24,32.43,26.71,82.54,2.97
2024-06-15,3.19,29.6,33.28,26.9,79.56,2.68
2024-06-16,2.12,29.55,33.66,26.7,77.76,2.01
2024-06-17,4.3,29.24,32.69,26.88,80.44,2.51
2024-06-18,16.5,28.68,32.06,26.75,82.82,3.02
2024-06-19,22.81,28.79,31.35,26.75,82.59,4.1
2024-06-20,32.23,28.83,31.28,27.05,84.56,4.46
2024-06-21,16.57,29.34,31.94,27.53,84.46,3.85
2024-06-22,12.65,29.62,32.5,27.55,82.99,2.5
2024-06-23,13.84,28.7,31.42,26.57,83.23,2.1
2024-06-24,11.49,29.0,33.78,25.59,79.69,2.15
2024-06-25,4.34,28.36,31.88,25.7,82.67,2.54
2024-06-26,20.03,27.95,31.05,25.27,87.6,2.87
2024-06-27,39.71,27.85,29.75,26.84,91.26,6.13
2024-06-28,42.02,27.41,28.33,26.63,92.0,6.21
2024-06-29,20.19,28.45,31.07,26.7,87.34,4.79
2024-06-30,12.74,28.24,30.87,26.46,87.47,5.09
2024-07-01,23.8,28.34,30.71,26.9,86.08,6.66
2024-07-02,25.75,28.15,29.97,26.99,88.01,6.59
2024-07-03,6.79,28.36,31.09,26.73,85.66,5.3
2024-07-04,13.04,28.05,30.15,26.45,87.24,4.52
2024-07-05,18.03,28.0,29.92,26.7,88.6,4.98
2024-07-06,39.52,28.03,29.98,26.7,88.61,5.51
2024-07-07,58.64,27.82,29.94,26.52,90.24,4.19
2024-07-08,56.74,27.57,29.42,26.29,90.94,3.42
2024-07-09,40.59,26.81,28.84,24.89,89.86,2.81
2024-07-10,13.21,26.64,29.6,24.29,88.75,2.6
2024-07-11,20.43,27.37,30.0,25.06,90.23,3.25
2024-07-12,80.45,27.18,28.62,26.23,92.96,3.84
2024-07-13,92.31,27.02,28.1,26.44,93.15,5.25
2024-07-14,53.06,27.19,28.52,26.04,93.61,4.3
2024-07-15,30.52,27.1,29.09,25.18,90.44,2.32
2024-07-16,9.37,25.83,27.43,24.57,89.18,2.35
2024-07-17,25.98,26.79,28.62,24.84,92.55,4.6
2024-07-18,48.74,26.76,28.1,25.98,93.73,5.25
2024-07-19,43.23,26.71,27.93,25.9,93.1,5.09
2024-07-20,69.62,26.47,27.34,25.84,94.34,5.0
2024-07-21,87.64,26.69,27.73,25.94,94.25,4.42
2024-07-22,70.85,26.29,27.48,25.42,94.02,4.58
2024-07-23,61.65,26.54,27.88,25.83,93.88,4.93
2024-07-24,67.36,26.42,27.58,25.8,93.67,4.96
2024-07-25,142.54,25.95,26.82,25.1,92.44,5.39
2024-07-26,21.55,26.44,27.94,25.07,92.1,5.37
2024-07-27,13.78,26.48,27.92,25.45,92.19,4.81
2024-07-28,28.97,26.18,27.3,25.31,93.55,4.43
2024-07-29,41.28,26.35,27.61,25.56,93.76,4.18
2024-07-30,33.89,26.82,28.81,25.5,92.31,3.99
2024-07-31,21.69,27.03,29.24,25.16,92.2,3.59
2024-08-01,28.05,26.74,28.42,25.64,92.64,4.35
2024-08-02,33.26,26.3,27.45,25.47,93.4,4.83
2024-08-03,103.94,26.01,27.08,25.22,93.59,5.56
