date,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,curve_number,runoff_mm,rain_5day_mm,runoff_event,doy_sin,doy_cos,target_runoff_event_tomorrow
2013-08-30,6.12,25.98,28.74,23.96,88.48,2.53,80,0.0,15.78000000000003,0,-0.8483511978123038,-0.5294338912181854,0.0
2013-08-31,4.82,26.09,29.26,23.77,86.57,1.98,80,0.0,18.36000000000003,0,-0.8573146280763322,-0.514792801509831,0.0
2013-09-01,0.23,26.12,29.67,23.82,84.45,1.49,80,0.0,17.45000000000003,0,-0.8660254037844384,-0.5000000000000004,0.0
2013-09-02,0.0,26.16,29.91,23.34,85.15,1.61,80,0.0,15.52000000000003,0,-0.8744809578310394,-0.4850598461951967,0.0
2013-09-03,0.71,25.96,29.03,23.73,86.12,1.95,80,0.0,11.880000000000031,0,-0.8826787983255475,-0.4699767430273199,0.0
2013-09-04,0.56,25.88,29.08,23.65,85.96,2.13,80,0.0,6.3200000000000305,0,-0.8906165093267404,-0.45475513555610575,0.0
2013-09-05,7.54,25.71,28.82,23.32,87.13,2.22,80,0.0,9.040000000000031,0,-0.8982917515547529,-0.4393995096591416,0.0
2013-09-06,2.92,25.79,29.16,23.2,86.53,1.78,80,0.0,11.730000000000029,0,-0.9057022630804714,-0.42391439070986087,0.0
2013-09-07,0.56,25.78,28.92,23.61,86.14,1.75,80,0.0,12.29000000000003,0,-0.9128458599921354,-0.40830434224389367,0.0
2013-09-08,3.85,26.06,29.51,23.78,84.19,1.67,80,0.0,15.430000000000032,0,-0.9197204370389468,-0.3925739646141714,0.0
2013-09-09,14.01,25.87,29.02,23.55,87.37,2.1,80,0.026478938435426577,28.88000000000003,0,-0.9263239682514951,-0.3767278936351848,1.0
2013-09-10,55.71,26.3,29.16,24.25,91.96,2.38,80,17.367947610553,77.05000000000004,1,-0.9326545075388225,-0.3607707992167831,0.0
2013-09-11,15.51,26.97,30.98,24.33,89.35,2.05,92,3.708486439429376,89.64000000000003,0,-0.9387101892619443,-0.3447073839879337,0.0
2013-09-12,7.64,27.66,31.86,24.28,85.58,1.59,92,0.4103273492093369,96.72000000000003,0,-0.9444892287836613,-0.32854238191083474,0.0
2013-09-13,13.91,27.76,32.12,24.91,86.84,1.58,92,2.8534154675171615,106.78000000000003,0,-0.9499899229945009,-0.3122805568857948,0.0
2013-09-14,9.05,27.48,30.44,25.61,88.5,1.0,92,0.8031965772056618,101.82000000000002,0,-0.9552106508146316,-0.29592670134728966,1.0
2013-09-15,30.18,26.53,29.01,24.8,90.97,1.64,92,13.870805383286152,76.29000000000003,1,-0.9601498736716017,-0.2794856348516098,0.0
2013-09-16,5.91,26.34,28.56,24.54,89.85,1.66,92,0.09448353681658618,66.69000000000004,0,-0.9648061359537644,-0.2629622026565152,0.0
2013-09-17,7.14,26.51,29.26,24.21,90.33,2.06,92,0.2987798473971105,66.19000000000004,0,-0.9691780654392534,-0.24636127429331536,1.0
2013-09-18,52.9,26.21,27.67,25.1,93.54,2.67,92,33.30845724633217,105.18000000000004,1,-0.9732643737003823,-0.2296877421317963,0.0
2013-09-19,12.7,26.66,28.68,25.35,93.05,2.38,92,2.258893280632411,108.83000000000003,0,-0.9770638564833508,-0.21294651993841573,0.0
2013-09-20,1.24,26.5,29.11,24.84,90.29,2.52,92,0.0,79.89000000000003,0,-0.9805753940631429,-0.19614254142819712,0.0
2013-09-21,0.02,26.18,28.96,24.42,87.89,2.93,92,0.0,74.00000000000003,0,-0.9837979515735163,-0.1792807588107359,0.0
2013-09-22,4.54,25.91,28.6,24.45,87.85,3.34,92,0.0006768656703714308,71.40000000000003,0,-0.9867305793119814,-0.16236614133076413,0.0
2013-09-23,22.14,25.61,27.38,24.33,89.34,3.36,92,7.889833944782488,40.640000000000036,0,-0.9893724130196829,-0.14540367380369032,0.0
2013-09-24,18.33,25.32,27.36,23.97,90.59,3.18,86,1.9686852841664826,46.27000000000004,0,-0.9917226741361014,-0.12839835514655154,0.0
2013-09-25,10.74,25.4,27.87,23.89,89.96,2.74,86,0.13925555525659553,55.77000000000003,0,-0.9937806700284985,-0.11135519690480865,0.0
2013-09-26,6.96,26.1,29.02,24.16,90.68,3.13,92,0.2624836826043977,62.710000000000036,0,-0.9955457941960382,-0.09427922177542443,0.0
2013-09-27,6.13,25.92,29.07,23.96,90.53,2.61,92,0.12323874481035309,64.30000000000004,0,-0.9970175264485267,-0.07717546212664643,0.0
2013-09-28,1.3,25.74,28.82,23.44,89.99,2.32,92,0.0,43.460000000000036,0,-0.998195433059714,-0.06004895851494849,0.0
2013-09-29,2.32,25.98,28.81,24.04,89.48,2.7,86,0.0,27.450000000000035,0,-0.9990791668951153,-0.04290475819955383,0.0
2013-09-30,0.12,26.09,28.98,23.94,88.42,2.42,80,0.0,16.830000000000037,0,-0.9996684675143132,-0.025747913654988113,0.0
2013-10-01,0.73,25.97,29.02,23.77,86.04,2.0,80,0.0,10.600000000000037,0,-0.9999631612477099,-0.008583481082086734,0.0
2013-10-02,0.6,26.07,29.16,24.0,86.83,1.96,80,0.0,5.070000000000036,0,-0.9999631612477099,0.008583481082087254,0.0
2013-10-03,2.45,26.41,30.04,23.66,89.88,1.82,80,0.0,6.220000000000036,0,-0.999668467514313,0.025747913654988634,0.0
2013-10-04,3.82,26.18,28.69,24.33,91.78,2.6,80,0.0,7.720000000000036,0,-0.9990791668951153,0.04290475819955435,0.0
2013-10-05,3.09,26.17,30.23,23.3,87.64,1.63,80,0.0,10.690000000000035,0,-0.998195433059714,0.06004895851494813,0.0
2013-10-06,7.87,26.04,29.22,23.86,87.18,1.48,80,0.0,17.830000000000034,0,-0.9970175264485267,0.07717546212664607,0.0
2013-10-07,9.57,26.02,29.89,22.89,84.22,1.15,80,0.0,26.80000000000004,0,-0.9955457941960382,0.09427922177542405,0.0
2013-10-08,1.22,26.28,29.93,24.04,85.94,1.43,80,0.0,25.570000000000036,0,-0.9937806700284985,0.11135519690480827,0.0
2013-10-09,0.85,25.72,28.66,23.72,88.46,2.11,80,0.0,22.600000000000033,0,-0.9917226741361016,0.1283983551465503,0.0
2013-10-10,8.04,25.52,28.49,23.37,88.56,2.02,80,0.0,27.550000000000033,0,-0.9893724130196829,0.14540367380368996,0.0
2013-10-11,5.16,25.69,28.94,23.3,87.02,1.56,80,0.0,24.84000000000004,0,-0.9867305793119814,0.16236614133076377,0.0
2013-10-12,3.82,26.04,29.72,23.55,85.36,1.17,80,0.0,19.090000000000035,0,-0.9837979515735163,0.17928075881073555,0.0
2013-10-13,4.52,26.18,29.77,23.63,87.09,1.4,80,0.0,22.390000000000036,0,-0.980575394063143,0.19614254142819676,0.0
2013-10-14,4.3,26.56,29.92,24.26,86.5,1.27,80,0.0,25.840000000000035,0,-0.9770638564833509,0.21294651993841537,0.0
2013-10-15,17.02,26.55,30.41,23.84,86.44,1.29,80,0.27517546446475943,34.820000000000036,0,-0.9732643737003827,0.22968774213179508,0.0
2013-10-16,11.81,26.77,31.17,23.1,84.41,1.59,80,0.0,41.470000000000034,0,-0.9691780654392538,0.24636127429331414,0.0
2013-10-17,1.44,27.15,32.58,22.58,79.39,1.86,86,0.0,39.09000000000004,0,-0.9648061359537647,0.262962202656514,0.0
2013-10-18,0.12,26.89,32.9,22.8,75.53,1.93,86,0.0,34.69000000000003,0,-0.9601498736716018,0.2794856348516095,0.0
2013-10-19,0.0,26.9,33.44,21.51,72.51,2.1,80,0.0,30.390000000000036,0,-0.9552106508146317,0.2959267013472893,0.0
2013-10-20,0.0,26.76,33.36,21.36,70.13,1.99,80,0.0,13.370000000000037,0,-0.9499899229945011,0.3122805568857945,0.0
2013-10-21,0.0,25.99,32.47,20.72,68.71,2.0,80,0.0,1.5600000000000356,0,-0.9444892287836614,0.3285423819108344,0.0
2013-10-22,0.0,26.05,32.4,20.93,73.29,2.32,80,0.0,0.12000000000003552,0,-0.938710189261944,0.3447073839879342,0.0
2013-10-23,0.0,25.77,31.73,20.89,76.68,2.39,80,0.0,0.0,0,-0.9326545075388223,0.3607707992167836,0.0
2013-10-24,0.0,25.97,32.26,20.01,78.27,2.65,80,0.0,0.0,0,-0.9263239682514949,0.3767278936351853,0.0
2013-10-25,0.11,26.97,32.15,22.89,81.86,1.78,80,0.0,0.11000000000003553,0,-0.9197204370389466,0.3925739646141719,0.0
2013-10-26,1.8,26.98,31.69,22.91,82.64,1.31,80,0.0,1.9100000000000357,0,-0.9128458599921356,0.40830434224389334,0.0
2013-10-27,0.22,27.02,31.1,23.99,81.71,1.28,80,0.0,2.130000000000036,0,-0.9057022630804715,0.42391439070986053,0.0
2013-10-28,0.0,26.22,30.95,22.54,81.39,1.29,80,0.0,2.130000000000036,0,-0.898291751554753,0.4393995096591413,0.0
2013-10-29,0.0,25.91,31.48,21.69,78.31,1.14,80,0.0,2.130000000000036,0,-0.8906165093267405,0.4547551355561054,0.0
2013-10-30,0.0,25.5,31.97,20.88,73.25,1.61,80,0.0,2.020000000000036,0,-0.8826787983255476,0.46997674302731957,0.0
2013-10-31,0.0,24.58,31.14,19.46,75.0,1.86,80,0.0,0.22000000000003553,0,-0.8744809578310401,0.4850598461951956,0.0
2013-11-01,0.0,24.44,31.27,18.7,70.2,1.79,80,0.0,0.0,0,-0.8660254037844386,0.5000000000000001,0.0
2013-11-02,0.0,24.52,31.84,18.48,72.5,2.37,80,0.0,0.0,0,-0.8573146280763323,0.5147928015098308,0.0
2013-11-03,0.0,25.88,32.17,20.51,75.31,2.39,80,0.0,0.0,0,-0.848351197812304,0.5294338912181851,0.0
2013-11-04,0.0,26.43,31.87,22.35,75.69,2.41,80,0.0,0.0,0,-0.8391377545563939,0.5439189543287245,0.0
2013-11-05,0.0,25.11,32.12,20.48,71.01,2.58,80,0.0,0.0,0,-0.8296770135526191,0.5582437220268645,0.0
2013-11-06,0.0,25.04,30.76,19.96,70.7,1.88,80,0.0,0.0,0,-0.8199717629247775,0.5724039727378144,0.0
2013-11-07,0.0,24.99,31.06,19.41,72.97,1.64,80,0.0,0.0,0,-0.8100248628547756,0.5863955333706952,0.0
2013-11-08,0.0,25.84,31.06,21.87,75.3,1.31,80,0.0,0.0,0,-0.7998392447397199,0.6002142805483676,0.0
2013-11-09,0.0,25.48,30.95,20.44,74.84,1.51,80,0.0,0.0,0,-0.7894179103280197,0.613856141822612,0.0
2013-11-10,0.0,24.89,30.77,20.45,71.1,2.28,80,0.0,0.0,0,-0.7787639308347607,0.6273170968742937,0.0
2013-11-11,0.0,23.54,30.46,17.95,70.9,2.23,80,0.0,0.0,0,-0.7678804460366002,0.640593178698175,0.0
2013-11-12,0.0,23.57,30.69,18.21,70.75,1.8,80,0.0,0.0,0,-0.7567706633464628,0.6536804747720056,0.0
2013-11-13,0.0,23.2,30.32,17.58,68.65,1.75,80,0.0,0.0,0,-0.7454378568682999,0.6665751282095634,0.0
2013-11-14,0.0,23.44,30.54,17.72,68.99,1.79,80,0.0,0.0,0,-0.7338853664321989,0.6792733388972934,0.0
2013-11-15,0.0,23.09,30.55,17.8,70.73,2.71,80,0.0,0.0,0,-0.7221165966101161,0.6917713646142221,0.0
2013-11-16,0.0,22.6,29.62,17.59,68.47,2.81,80,0.0,0.0,0,-0.7101350157125358,0.7040655221348057,0.0
2013-11-17,0.0,22.85,31.07,15.8,68.34,2.87,80,0.0,0.0,0,-0.6979441547663436,0.7161521883143933,0.0
2013-11-18,0.0,25.42,31.73,20.16,75.22,2.44,80,0.0,0.0,0,-0.6855476064742156,0.7280278011569846,0.0
2013-11-19,0.0,25.62,32.54,20.82,70.06,2.54,80,0.0,0.0,0,-0.6729490241558331,0.7396888608649665,0.0
2013-11-20,0.0,22.98,31.13,17.58,63.62,2.25,80,0.0,0.0,0,-0.6601521206712321,0.7511319308705195,0.0
2013-11-21,0.0,22.59,30.8,15.92,63.78,1.95,80,0.0,0.0,0,-0.6471606673266065,0.7623536388483899,0.0
2013-11-22,0.0,23.17,30.97,17.22,66.14,2.12,80,0.0,0.0,0,-0.6339784927628872,0.7733506777097294,0.0
2013-11-23,0.0,23.23,31.4,17.64,69.09,2.41,80,0.0,0.0,0,-0.6206094818274227,0.7841198065767104,0.0
2013-11-24,1.18,24.83,31.58,19.03,75.55,1.52,80,0.0,1.1800000000000355,0,-0.607057574429101,0.7946578517376245,0.0
2013-11-25,1.0,25.78,30.93,21.25,78.37,1.26,80,0.0,2.1800000000000352,0,-0.5933267643772321,0.8049617075821959,0.0
2013-11-26,2.02,26.04,31.65,22.07,79.51,1.7,80,0.0,4.200000000000036,0,-0.5794210982045647,0.8150283375168107,0.0
2013-11-27,0.0,25.93,29.74,22.53,72.98,1.93,80,0.0,4.200000000000036,0,-0.5653446739747432,0.8248547748594242,0.0
2013-11-28,0.0,23.53,31.24,18.56,61.53,2.78,80,0.0,4.200000000000036,0,-0.5511016400745998,0.8344381237138475,0.0
2013-11-29,0.0,23.6,31.55,16.12,66.13,2.17,80,0.0,3.020000000000036,0,-0.5366961939916011,0.8437755598231853,0.0
2013-11-30,0.0,26.1,31.58,21.87,75.7,2.03,80,0.0,2.020000000000036,0,-0.5221325810768248,0.8528643314021598,0.0
2013-12-01,0.42,26.2,32.13,21.62,75.16,1.94,80,0.0,0.4200000000000355,0,-0.5074150932938463,0.8617017599480677,0.0
2013-12-02,1.76,26.0,31.35,22.25,77.73,1.74,80,0.0,2.1800000000000357,0,-0.4925480679538645,0.8702852410301551,0.0
2013-12-03,0.02,25.74,31.81,21.43,73.63,1.49,80,0.0,2.2000000000000353,0,-0.47753588643748845,0.8786122450571482,0.0
2013-12-04,0.0,26.2,32.04,21.95,72.33,1.74,80,0.0,2.2000000000000353,0,-0.4623829729035152,0.8866803180227398,0.0
2013-12-05,0.0,25.84,31.96,21.83,68.73,2.18,80,0.0,2.2000000000000353,0,-0.44709379298511437,0.8944870822287954,0.0
2013-12-06,0.0,24.13,31.45,18.98,65.34,2.28,80,0.0,1.7800000000000356,0,-0.43167285247378356,0.9020302369860709,0.0
2013-12-07,0.0,22.88,30.59,16.9,57.75,2.24,80,0.0,0.020000000000035528,0,-0.4161246959914751,0.9093075592922355,0.0
2013-12-08,0.0,21.72,30.58,15.09,59.27,2.3,80,0.0,0.0,0,-0.4004539056512665,0.9163169044870048,0.0
2013-12-09,0.0,21.94,30.78,14.99,57.82,2.0,80,0.0,0.0,0,-0.3846650997070013,0.923056206884176,0.0
2013-12-10,0.0,22.33,31.26,15.71,57.06,1.96,80,0.0,0.0,0,-0.3687629311922604,0.9295234803804002,0.0
2013-12-11,0.0,22.35,31.04,15.91,55.37,1.97,80,0.0,0.0,0,-0.3527520865490943,0.9357168190404939,0.0
2013-12-12,0.0,21.77,30.6,15.34,52.59,2.59,80,0.0,0.0,0,-0.3366372842469107,0.9416343976591258,0.0
2013-12-13,0.0,21.43,30.23,14.29,50.87,2.56,80,0.0,0.0,0,-0.3204232733919109,0.947274472298717,0.0
2013-12-14,0.0,22.01,31.43,14.65,51.06,2.07,80,0.0,0.0,0,-0.30411483232751857,0.9526353808033823,0.0
2013-12-15,0.0,21.96,31.54,15.08,52.47,1.81,80,0.0,0.0,0,-0.28771676722616696,0.9577155432887803,0.0
2013-12-16,0.0,21.86,31.22,14.62,56.03,1.77,80,0.0,0.0,0,-0.27123391067291097,0.9625134626077079,0.0
2013-12-17,0.0,22.28,31.29,14.79,50.45,1.74,80,0.0,0.0,0,-0.25467112024122895,0.9670277247913203,0.0
2013-12-18,0.0,21.73,31.17,14.66,52.06,2.05,80,0.0,0.0,0,-0.23803327706148678,0.9712569994658311,0.0
2013-12-19,0.0,22.03,30.99,14.98,53.99,1.44,80,0.0,0.0,0,-0.22132528438243296,0.9752000402445824,0.0
2013-12-20,0.0,21.7,30.09,15.37,60.38,1.45,80,0.0,0.0,0,-0.2045520661262005,0.9788556850953579,0.0
2013-12-21,0.0,21.41,29.85,14.81,61.77,1.53,80,0.0,0.0,0,-0.1877185654371994,0.9822228566828405,0.0
2013-12-22,0.0,21.38,30.84,14.37,53.26,1.63,80,0.0,0.0,0,-0.17082974322534408,0.985300562686109,0.0
2013-12-23,0.0,22.58,30.95,15.73,62.07,2.14,80,0.0,0.0,0,-0.1538905767040627,0.9880878960910771,0.0
2013-12-24,0.0,23.59,31.41,17.55,61.91,2.39,80,0.0,0.0,0,-0.1369060579234754,0.9905840354577969,0.0
2013-12-25,0.0,23.06,31.21,16.85,63.75,2.27,80,0.0,0.0,0,-0.1198811922992275,0.99278824516254,0.0
2013-12-26,0.0,23.33,30.98,17.43,62.86,2.09,80,0.0,0.0,0,-0.1028209971373608,0.9946998756145891,0.0
2013-12-27,0.0,22.9,30.54,17.31,61.86,1.54,80,0.0,0.0,0,-0.08573050015569487,0.9963183634476755,0.0
2013-12-28,0.0,21.73,29.8,16.22,63.34,1.77,80,0.0,0.0,0,-0.06861473800213468,0.9976432316860063,0.0
2013-12-29,0.0,21.58,29.23,16.46,60.27,1.52,80,0.0,0.0,0,-0.05147875477034641,0.9986740898848305,0.0
2013-12-30,0.0,22.11,28.68,17.32,68.94,1.57,80,0.0,0.0,0,-0.034327600513243496,0.9994106342455052,0.0
2013-12-31,0.0,22.27,29.57,17.13,68.05,1.69,80,0.0,0.0,0,-0.017166329754707492,0.9998526477050269,0.0
2014-01-01,0.0,23.11,31.53,16.83,64.54,2.33,80,0.0,0.0,0,0.01716632975470737,0.9998526477050269,0.0
2014-01-02,0.0,24.14,32.53,17.71,60.54,2.31,80,0.0,0.0,0,0.034327600513243496,0.9994106342455052,0.0
2014-01-03,0.0,24.0,32.45,17.85,60.46,2.35,80,0.0,0.0,0,0.05147875477034653,0.9986740898848305,0.0
2014-01-04,0.0,23.63,31.07,18.54,64.07,1.69,80,0.0,0.0,0,0.06861473800213404,0.9976432316860063,0.0
2014-01-05,0.0,22.0,29.73,16.26,59.47,1.99,80,0.0,0.0,0,0.08573050015569435,0.9963183634476755,0.0
2014-01-06,0.0,21.04,30.83,13.61,44.08,1.7,80,0.0,0.0,0,0.1028209971373604,0.9946998756145891,0.0
2014-01-07,0.0,22.98,32.55,15.99,59.23,2.07,80,0.0,0.0,0,0.11988119229922722,0.99278824516254,0.0
2014-01-08,0.0,23.77,32.52,17.91,61.31,2.37,80,0.0,0.0,0,0.13690605792347524,0.990584035457797,0.0
2014-01-09,0.0,22.77,31.34,17.49,68.62,1.65,80,0.0,0.0,0,0.15389057670406178,0.9880878960910772,0.0
2014-01-10,0.0,20.9,28.94,15.63,54.51,1.88,80,0.0,0.0,0,0.17082974322534417,0.985300562686109,0.0
2014-01-11,0.0,18.64,27.58,11.8,50.51,1.96,80,0.0,0.0,0,0.1877185654371987,0.9822228566828407,0.0
2014-01-12,0.0,20.75,30.73,12.76,55.39,2.16,80,0.0,0.0,0,0.2045520661262008,0.9788556850953578,0.0
2014-01-13,0.0,22.31,30.76,15.89,65.55,1.6,80,0.0,0.0,0,0.22132528438243257,0.9752000402445825,0.0
2014-01-14,0.0,22.84,31.31,17.02,66.86,1.49,80,0.0,0.0,0,0.2380332770614856,0.9712569994658314,0.0
2014-01-15,0.0,22.48,31.13,16.75,56.84,1.82,80,0.0,0.0,0,0.2546711202412287,0.9670277247913204,0.0
2014-01-16,0.0,22.3,31.27,15.55,51.34,1.85,80,0.0,0.0,0,0.27123391067291003,0.9625134626077081,0.0
2014-01-17,0.0,21.6,28.75,16.88,61.12,1.94,80,0.0,0.0,0,0.287716767226167,0.9577155432887803,0.0
2014-01-18,0.0,20.54,29.81,13.14,48.85,1.98,80,0.0,0.0,0,0.30411483232751785,0.9526353808033825,0.0
2014-01-19,0.0,22.3,31.7,14.71,55.6,2.33,80,0.0,0.0,0,0.3204232733919111,0.9472744722987169,0.0
2014-01-20,0.01,23.68,31.16,17.31,62.43,1.9,80,0.0,0.010000000000035527,0,0.33663728424691025,0.9416343976591259,0.0
2014-01-21,0.57,22.73,27.46,19.64,72.45,1.5,80,0.0,0.5800000000000355,0,0.3527520865490948,0.9357168190404936,0.0
2014-01-22,0.07,23.89,30.74,19.29,66.08,1.74,80,0.0,0.6500000000000354,0,0.3687629311922601,0.9295234803804003,0.0
2014-01-23,0.09,24.3,31.76,18.84,63.73,2.21,80,0.0,0.7400000000000355,0,0.3846650997070012,0.9230562068841761,0.0
2014-01-24,0.01,24.1,31.14,19.0,64.16,1.9,80,0.0,0.7500000000000355,0,0.40045390565126643,0.9163169044870048,0.0
2014-01-25,0.0,25.27,33.7,18.91,59.27,2.32,80,0.0,0.7400000000000355,0,0.41612469599147445,0.9093075592922358,0.0
2014-01-26,0.0,25.89,33.73,19.22,53.87,2.5,80,0.0,0.17000000000003554,0,0.43167285247378384,0.9020302369860707,0.0
2014-01-27,0.0,25.93,33.27,19.96,46.53,3.24,80,0.0,0.10000000000003552,0,0.44709379298511387,0.8944870822287956,0.0
2014-01-28,0.0,24.68,33.28,17.9,44.34,3.02,80,0.0,0.010000000000035527,0,0.4623829729035149,0.88668031802274,0.0
2014-01-29,0.0,24.4,34.02,16.76,40.45,2.45,80,0.0,0.0,0,0.47753588643748823,0.8786122450571483,0.0
2014-01-30,0.0,25.05,34.32,17.81,41.48,2.27,80,0.0,0.0,0,0.4925480679538643,0.8702852410301553,0.0
2014-01-31,0.0,25.68,34.1,19.55,40.59,2.32,80,0.0,0.0,0,0.5074150932938455,0.8617017599480682,0.0
2014-02-01,0.0,25.57,34.2,18.85,38.29,2.6,80,0.0,0.0,0,0.5221325810768248,0.8528643314021597,0.0
2014-02-02,0.0,25.58,33.76,18.88,38.37,2.63,80,0.0,0.0,0,0.5366961939916004,0.8437755598231856,0.0
2014-02-03,0.0,25.74,35.04,18.87,39.1,2.13,80,0.0,0.0,0,0.5511016400746002,0.8344381237138473,0.0
2014-02-04,0.0,25.76,35.75,18.26,40.71,2.1,80,0.0,0.0,0,0.5653446739747429,0.8248547748594244,0.0
2014-02-05,0.0,26.07,35.78,19.01,40.39,1.82,80,0.0,0.0,0,0.5794210982045637,0.8150283375168114,0.0
2014-02-06,0.0,25.39,34.48,18.87,47.38,2.04,80,0.0,0.0,0,0.593326764377232,0.8049617075821959,0.0
2014-02-07,0.0,24.82,34.76,17.25,47.18,2.08,80,0.0,0.0,0,0.6070575744291002,0.7946578517376252,0.0
2014-02-08,0.0,24.05,32.98,18.11,51.06,2.26,80,0.0,0.0,0,0.6206094818274227,0.7841198065767105,0.0
2014-02-09,0.0,22.38,31.29,16.03,49.91,2.55,80,0.0,0.0,0,0.6339784927628866,0.7733506777097299,0.0
2014-02-10,0.0,21.9,30.9,14.22,38.0,2.57,80,0.0,0.0,0,0.647160667326606,0.7623536388483904,0.0
2014-02-11,0.0,22.33,30.08,16.83,53.8,2.57,80,0.0,0.0,0,0.6601521206712317,0.7511319308705199,0.0
2014-02-12,0.0,22.51,31.3,14.92,49.68,2.19,80,0.0,0.0,0,0.6729490241558329,0.7396888608649669,0.0
2014-02-13,0.0,23.35,28.96,19.57,62.33,2.9,80,0.0,0.0,0,0.6855476064742154,0.7280278011569848,0.0
2014-02-14,0.06,23.35,28.89,19.84,54.29,2.57,80,0.0,0.060000000000035525,0,0.6979441547663435,0.7161521883143933,0.0
2014-02-15,0.17,22.23,28.47,16.74,59.07,2.39,80,0.0,0.23000000000003554,0,0.7101350157125358,0.7040655221348057,0.0
2014-02-16,0.0,21.99,28.84,16.43,57.28,2.28,80,0.0,0.23000000000003554,0,0.7221165966101162,0.691771364614222,0.0
2014-02-17,0.0,24.32,34.55,15.65,34.84,2.55,80,0.0,0.23000000000003554,0,0.733885366432199,0.6792733388972931,0.0
2014-02-18,0.0,25.52,35.84,16.72,30.02,2.99,80,0.0,0.23000000000003554,0,0.7454378568683001,0.6665751282095632,0.0
2014-02-19,0.0,26.55,36.52,18.62,33.97,2.09,80,0.0,0.17000000000003554,0,0.7567706633464625,0.653680474772006,0.0
2014-02-20,0.0,26.15,34.51,19.92,42.57,1.95,80,0.0,0.0,0,0.7678804460366,0.6405931786981751,0.0
2014-02-21,0.0,25.5,30.92,21.53,59.93,1.9,80,0.0,0.0,0,0.7787639308347607,0.6273170968742937,0.0
2014-02-22,0.0,24.42,30.78,19.9,63.51,2.02,80,0.0,0.0,0,0.7894179103280197,0.613856141822612,0.0
2014-02-23,0.0,25.62,33.63,18.98,52.84,1.9,80,0.0,0.0,0,0.7998392447397193,0.6002142805483682,0.0
2014-02-24,0.01,27.61,36.65,20.65,49.18,2.95,80,0.0,0.010000000000035527,0,0.8100248628547753,0.5863955333706956,0.0
2014-02-25,0.0,28.14,36.72,22.47,55.35,2.28,80,0.0,0.010000000000035527,0,0.8199717629247771,0.5724039727378148,0.0
2014-02-26,0.18,27.29,35.07,21.76,58.95,1.83,80,0.0,0.19000000000003553,0,0.8296770135526188,0.5582437220268648,0.0
2014-02-27,0.0,26.08,32.95,21.74,56.96,2.07,80,0.0,0.19000000000003553,0,0.8391377545563938,0.5439189543287247,0.0
2014-02-28,0.0,24.0,30.54,19.37,51.33,2.25,80,0.0,0.19000000000003553,0,0.8483511978123038,0.5294338912181853,0.0
2014-03-01,0.0,23.04,30.84,17.15,41.96,2.57,80,0.0,0.18000000000003552,0,0.8573146280763322,0.5147928015098309,0.0
2014-03-02,0.0,24.36,34.38,15.17,28.87,2.57,80,0.0,0.18000000000003552,0,0.8660254037844386,0.5000000000000001,0.0
2014-03-03,0.06,26.01,35.98,17.22,38.87,2.89,80,0.0,0.060000000000035525,0,0.8744809578310397,0.4850598461951962,0.0
2014-03-04,0.24,26.43,34.17,20.55,56.61,2.75,80,0.0,0.3000000000000355,0,0.8826787983255474,0.46997674302731995,0.0
2014-03-05,0.03,26.3,34.41,20.33,57.33,2.72,80,0.0,0.3300000000000355,0,0.8906165093267404,0.4547551355561058,0.0
2014-03-06,0.08,25.91,33.59,19.83,58.88,1.84,80,0.0,0.4100000000000355,0,0.8982917515547528,0.4393995096591417,0.0
2014-03-07,0.01,26.8,34.61,20.92,58.28,1.76,80,0.0,0.4200000000000355,0,0.9057022630804714,0.42391439070986076,0.0
2014-03-08,0.07,27.42,34.75,22.15,57.3,1.91,80,0.0,0.4300000000000355,0,0.9128458599921356,0.40830434224389334,0.0
2014-03-09,0.76,26.85,34.59,20.4,57.84,2.34,80,0.0,0.9500000000000355,0,0.9197204370389467,0.3925739646141717,0.0
2014-03-10,0.05,26.94,34.78,21.09,53.09,1.89,80,0.0,0.9700000000000355,0,0.926323968251495,0.3767278936351851,0.0
2014-03-11,0.0,26.63,34.58,20.61,44.22,1.67,80,0.0,0.8900000000000355,0,0.9326545075388224,0.36077079921678346,0.0
2014-03-12,0.3,28.59,38.11,20.28,34.14,1.91,80,0.0,1.1800000000000355,0,0.9387101892619443,0.3447073839879338,0.0
2014-03-13,2.35,29.88,38.3,22.85,45.54,2.31,80,0.0,3.4600000000000355,0,0.9444892287836613,0.32854238191083485,0.0
2014-03-14,0.01,30.51,39.34,23.72,43.22,2.45,80,0.0,2.7100000000000355,0,0.949989922994501,0.3122805568857947,0.0
2014-03-15,0.0,30.93,39.68,24.46,36.75,2.01,80,0.0,2.6600000000000352,0,0.9552106508146316,0.2959267013472893,0.0
2014-03-16,0.0,31.68,40.18,25.01,35.31,2.22,80,0.0,2.6600000000000352,0,0.9601498736716018,0.2794856348516095,0.0
2014-03-17,0.0,30.99,36.61,26.95,34.35,2.64,80,0.0,2.3600000000000354,0,0.9648061359537645,0.2629622026565149,0.0
2014-03-18,0.0,30.27,38.87,23.66,36.65,2.91,80,0.0,0.010000000000035527,0,0.9691780654392536,0.2463612742933148,0.0
2014-03-19,0.0,31.25,41.38,23.32,26.74,2.37,80,0.0,0.0,0,0.9732643737003824,0.22968774213179574,0.0
